date,scoreMode,rotationSpeed,riskOn,rank,symbol,score,dailyScore,weeklyScore,monthlyScore,atrPercent,isHolding
2005-02-28,TV_TECHNICAL,FAST,false,1,AEM,436888.403030,0.524242,0.524242,0.436364,2.5375,false
2005-02-28,TV_TECHNICAL,FAST,false,2,AAPL,436867.303030,0.636364,0.503030,0.436364,2.9693,false
2005-02-28,TV_TECHNICAL,FAST,false,3,NVDA,436821.736364,0.524242,0.457576,0.436364,3.7196,false
2005-02-28,TV_TECHNICAL,FAST,false,4,ORCL,415250.966667,-0.548485,0.100000,0.415152,2.0876,false
2005-02-28,TV_TECHNICAL,FAST,false,5,QQQ,324229.890909,-0.412121,-0.012121,0.324242,1.4255,false
2005-02-28,TV_TECHNICAL,FAST,false,6,MSFT,236129.778788,-0.524242,-0.233333,0.236364,0.9881,false
2005-02-28,TV_TECHNICAL,FAST,false,7,CDE,0.000000,0.000000,0.000000,0.000000,,false
2005-02-28,TV_TECHNICAL,FAST,false,8,SPY,0.000000,0.000000,0.000000,0.000000,,false
2005-02-28,TV_TECHNICAL,FAST,false,9,IEF,0.000000,0.000000,0.000000,0.000000,,true
2005-02-28,TV_TECHNICAL,FAST,false,10,SMH,0.000000,0.000000,0.000000,0.000000,,false
2005-02-28,TV_TECHNICAL,FAST,false,11,KMT,0.000000,0.000000,0.000000,0.000000,,false
2005-02-28,TV_TECHNICAL,FAST,false,12,IAU,0.000000,0.000000,0.000000,0.000000,,false
2005-02-28,TV_TECHNICAL,FAST,false,13,EFA,0.000000,0.000000,0.000000,0.000000,,false
2005-02-28,TV_TECHNICAL,FAST,false,14,PLG,0.000000,0.000000,0.000000,0.000000,,false
2005-02-28,TV_TECHNICAL,FAST,false,15,RGLD,0.000000,0.000000,0.000000,0.000000,,false
2005-02-28,TV_TECHNICAL,FAST,false,16,TLT,0.000000,0.000000,0.000000,0.000000,,false
2005-02-28,TV_TECHNICAL,FAST,false,17,IWM,0.000000,0.000000,0.000000,0.000000,,false
2005-02-28,TV_TECHNICAL,FAST,false,18,GLD,0.000000,0.000000,0.000000,0.000000,,false
2005-03-31,TV_TECHNICAL,FAST,false,1,AEM,436866.742424,0.075758,0.503030,0.436364,2.6168,false
2005-03-31,TV_TECHNICAL,FAST,false,2,NVDA,415342.054545,-0.369697,0.190909,0.415152,3.8175,false
2005-03-31,TV_TECHNICAL,FAST,false,3,AAPL,324699.942424,-0.057576,0.457576,0.324242,3.1851,false
2005-03-31,TV_TECHNICAL,FAST,false,4,ORCL,236241.875758,-0.548485,-0.121212,0.236364,2.4943,false
2005-03-31,TV_TECHNICAL,FAST,false,5,QQQ,145399.630303,-0.369697,-0.054545,0.145455,1.4502,false
2005-03-31,TV_TECHNICAL,FAST,false,6,IEF,0.245455,0.245455,0.000000,0.000000,0.4681,true
2005-03-31,TV_TECHNICAL,FAST,false,7,TLT,0.245455,0.245455,0.000000,0.000000,0.8415,false
2005-03-31,TV_TECHNICAL,FAST,false,8,RGLD,0.021212,0.021212,0.000000,0.000000,3.5069,false
2005-03-31,TV_TECHNICAL,FAST,false,9,EFA,-0.087879,-0.087879,0.000000,0.000000,0.8721,false
2005-03-31,TV_TECHNICAL,FAST,false,10,SPY,-0.112121,-0.112121,0.000000,0.000000,1.0163,false
2005-03-31,TV_TECHNICAL,FAST,false,11,SMH,-0.133333,-0.133333,0.000000,0.000000,2.1320,false
2005-03-31,TV_TECHNICAL,FAST,false,12,KMT,-0.178788,-0.178788,0.000000,0.000000,1.5414,false
2005-03-31,TV_TECHNICAL,FAST,false,13,CDE,-0.224242,-0.224242,0.000000,0.000000,5.1090,false
2005-03-31,TV_TECHNICAL,FAST,false,14,IAU,-0.224242,-0.224242,0.000000,0.000000,0.8741,false
2005-03-31,TV_TECHNICAL,FAST,false,15,IWM,-0.224242,-0.224242,0.000000,0.000000,1.2838,false
2005-03-31,TV_TECHNICAL,FAST,false,16,GLD,-0.224242,-0.224242,0.000000,0.000000,0.9096,false
2005-03-31,TV_TECHNICAL,FAST,false,17,PLG,-0.245455,-0.245455,0.000000,0.000000,4.3617,false
2005-03-31,TV_TECHNICAL,FAST,false,18,MSFT,-30761.266667,-0.660606,-0.457576,-0.030303,1.3087,false
2005-04-29,TV_TECHNICAL,FAST,false,1,AAPL,415251.078788,-0.436364,0.100000,0.415152,4.7552,false
2005-04-29,TV_TECHNICAL,FAST,false,2,NVDA,324254.200000,-0.345455,0.012121,0.324242,4.1086,false
2005-04-29,TV_TECHNICAL,FAST,false,3,MSFT,278818.639394,0.457576,0.030303,0.278788,1.9170,false
2005-04-29,TV_TECHNICAL,FAST,false,4,GLD,67.148485,0.481818,0.066667,0.000000,0.8062,false
2005-04-29,TV_TECHNICAL,FAST,false,5,IAU,67.103030,0.436364,0.066667,0.000000,0.7258,false
2005-04-29,TV_TECHNICAL,FAST,false,6,RGLD,67.103030,0.436364,0.066667,0.000000,3.7971,false
2005-04-29,TV_TECHNICAL,FAST,false,7,IEF,66.990909,0.324242,0.066667,0.000000,0.4599,true
2005-04-29,TV_TECHNICAL,FAST,false,8,TLT,66.990909,0.324242,0.066667,0.000000,0.7767,false
2005-04-29,TV_TECHNICAL,FAST,false,9,SPY,-66.766667,-0.100000,-0.066667,0.000000,1.2717,false
2005-04-29,TV_TECHNICAL,FAST,false,10,SMH,-66.900000,-0.233333,-0.066667,0.000000,2.3562,false
2005-04-29,TV_TECHNICAL,FAST,false,11,KMT,-66.945455,-0.278788,-0.066667,0.000000,2.6277,false
2005-04-29,TV_TECHNICAL,FAST,false,12,EFA,-66.945455,-0.278788,-0.066667,0.000000,1.1037,false
2005-04-29,TV_TECHNICAL,FAST,false,13,CDE,-66.990909,-0.324242,-0.066667,0.000000,5.2751,false
2005-04-29,TV_TECHNICAL,FAST,false,14,IWM,-67.081818,-0.415152,-0.066667,0.000000,1.9697,false
2005-04-29,TV_TECHNICAL,FAST,false,15,PLG,-67.148485,-0.481818,-0.066667,0.000000,4.5714,false
2005-04-29,TV_TECHNICAL,FAST,false,16,QQQ,-145800.569697,-0.569697,-0.345455,-0.145455,1.6445,false
2005-04-29,TV_TECHNICAL,FAST,false,17,AEM,-255115.742424,-0.590909,-0.569697,-0.254545,2.7496,false
2005-04-29,TV_TECHNICAL,FAST,false,18,ORCL,-345934.015152,-0.681818,-0.478788,-0.345455,2.4914,false
2005-05-31,TV_TECHNICAL,FAST,false,1,NVDA,436958.145455,0.569697,0.593939,0.436364,3.0604,false
2005-05-31,TV_TECHNICAL,FAST,false,2,MSFT,436730.827273,0.524242,0.366667,0.436364,1.3098,false
2005-05-31,TV_TECHNICAL,FAST,false,3,AAPL,370176.327273,0.569697,0.478788,0.369697,3.2806,false
2005-05-31,TV_TECHNICAL,FAST,false,4,QQQ,345821.781818,0.569697,0.366667,0.345455,1.1457,false
2005-05-31,TV_TECHNICAL,FAST,false,5,ORCL,345688.448485,0.569697,0.233333,0.345455,1.9613,false
2005-05-31,TV_TECHNICAL,FAST,false,6,IWM,191.366667,0.457576,0.190909,0.000000,1.3783,false
2005-05-31,TV_TECHNICAL,FAST,false,7,IEF,145.957576,0.503030,0.145455,0.000000,0.3873,true
2005-05-31,TV_TECHNICAL,FAST,false,8,TLT,145.912121,0.457576,0.145455,0.000000,0.6944,false
2005-05-31,TV_TECHNICAL,FAST,false,9,SPY,124.678788,0.436364,0.124242,0.000000,0.9623,false
2005-05-31,TV_TECHNICAL,FAST,false,10,SMH,79.224242,0.436364,0.078788,0.000000,1.6865,false
2005-05-31,TV_TECHNICAL,FAST,false,11,CDE,9.436364,0.345455,0.009091,0.000000,5.0450,false
2005-05-31,TV_TECHNICAL,FAST,false,12,KMT,-79.087879,-0.300000,-0.078788,0.000000,2.0566,false
2005-05-31,TV_TECHNICAL,FAST,false,13,PLG,-79.203030,-0.415152,-0.078788,0.000000,6.5873,false
2005-05-31,TV_TECHNICAL,FAST,false,14,GLD,-79.336364,-0.548485,-0.078788,0.000000,0.7131,false
2005-05-31,TV_TECHNICAL,FAST,false,15,IAU,-79.381818,-0.593939,-0.078788,0.000000,0.6595,false
2005-05-31,TV_TECHNICAL,FAST,false,16,RGLD,-124.363636,-0.121212,-0.124242,0.000000,3.8977,false
2005-05-31,TV_TECHNICAL,FAST,false,17,EFA,-145.821212,-0.366667,-0.145455,0.000000,0.8792,false
2005-05-31,TV_TECHNICAL,FAST,false,18,AEM,-300548.851515,-0.366667,-0.548485,-0.300000,3.3116,false
2005-06-30,TV_TECHNICAL,FAST,false,1,AAPL,460505.578788,-0.481818,-0.100000,0.460606,3.0238,false
2005-06-30,TV_TECHNICAL,FAST,false,2,NVDA,436957.406061,-0.169697,0.593939,0.436364,3.5551,false
2005-06-30,TV_TECHNICAL,FAST,false,3,ORCL,436797.584848,0.615152,0.433333,0.436364,2.3488,false
2005-06-30,TV_TECHNICAL,FAST,false,4,QQQ,324344.884848,-0.569697,0.103030,0.324242,1.2922,false
2005-06-30,TV_TECHNICAL,FAST,false,5,MSFT,78284.257576,-0.590909,-0.503030,0.078788,1.2066,false
2005-06-30,TV_TECHNICAL,FAST,false,6,TLT,146.003030,0.548485,0.145455,0.000000,0.7969,false
2005-06-30,TV_TECHNICAL,FAST,false,7,IEF,145.957576,0.503030,0.145455,0.000000,0.4228,true
2005-06-30,TV_TECHNICAL,FAST,false,8,GLD,124.500000,0.257576,0.124242,0.000000,0.8621,false
2005-06-30,TV_TECHNICAL,FAST,false,9,RGLD,79.336364,0.548485,0.078788,0.000000,3.1113,false
2005-06-30,TV_TECHNICAL,FAST,false,10,IWM,79.200000,0.412121,0.078788,0.000000,1.2497,false
2005-06-30,TV_TECHNICAL,FAST,false,11,IAU,79.136364,0.348485,0.078788,0.000000,0.7931,false
2005-06-30,TV_TECHNICAL,FAST,false,12,KMT,55.003030,0.457576,0.054545,0.000000,1.3661,false
2005-06-30,TV_TECHNICAL,FAST,false,13,CDE,33.700000,0.366667,0.033333,0.000000,4.7934,false
2005-06-30,TV_TECHNICAL,FAST,false,14,SMH,11.842424,-0.278788,0.012121,0.000000,1.7914,false
2005-06-30,TV_TECHNICAL,FAST,false,15,SPY,11.775758,-0.345455,0.012121,0.000000,0.8573,false
2005-06-30,TV_TECHNICAL,FAST,false,16,PLG,-78.933333,-0.145455,-0.078788,0.000000,5.2740,false
2005-06-30,TV_TECHNICAL,FAST,false,17,EFA,-79.066667,-0.278788,-0.078788,0.000000,0.9146,false
2005-06-30,TV_TECHNICAL,FAST,false,18,AEM,-324745.130303,0.324242,-0.503030,-0.324242,2.4764,false
2005-07-29,TV_TECHNICAL,FAST,false,1,ORCL,482321.357576,0.145455,0.503030,0.481818,2.0901,false
2005-07-29,TV_TECHNICAL,FAST,false,2,AAPL,436821.693939,0.481818,0.457576,0.436364,2.7213,false
2005-07-29,TV_TECHNICAL,FAST,false,3,NVDA,436821.333333,0.121212,0.457576,0.436364,3.3395,false
2005-07-29,TV_TECHNICAL,FAST,false,4,MSFT,345821.445455,0.233333,0.366667,0.345455,1.4569,false
2005-07-29,TV_TECHNICAL,FAST,false,5,QQQ,255024.812121,0.569697,0.478788,0.254545,1.1129,false
2005-07-29,TV_TECHNICAL,FAST,false,6,CDE,245.887879,0.433333,0.245455,0.000000,3.8732,false
2005-07-29,TV_TECHNICAL,FAST,false,7,IAU,245.821212,0.366667,0.245455,0.000000,0.8042,false
2005-07-29,TV_TECHNICAL,FAST,false,8,GLD,245.821212,0.366667,0.245455,0.000000,0.7987,false
2005-07-29,TV_TECHNICAL,FAST,false,9,EFA,200.412121,0.412121,0.200000,0.000000,0.9379,false
2005-07-29,TV_TECHNICAL,FAST,false,10,KMT,178.684848,-0.103030,0.178788,0.000000,2.4554,false
2005-07-29,TV_TECHNICAL,FAST,false,11,IWM,133.857576,0.524242,0.133333,0.000000,1.4657,false
2005-07-29,TV_TECHNICAL,FAST,false,12,SPY,88.472727,0.593939,0.087879,0.000000,0.8452,false
2005-07-29,TV_TECHNICAL,FAST,false,13,SMH,88.381818,0.503030,0.087879,0.000000,1.7275,false
2005-07-29,TV_TECHNICAL,FAST,false,14,PLG,45.845455,0.390909,0.045455,0.000000,3.4416,false
2005-07-29,TV_TECHNICAL,FAST,false,15,RGLD,45.242424,-0.212121,0.045455,0.000000,2.9635,false
2005-07-29,TV_TECHNICAL,FAST,false,16,TLT,-45.890909,-0.436364,-0.045455,0.000000,0.8313,false
2005-07-29,TV_TECHNICAL,FAST,false,17,IEF,-246.024242,-0.569697,-0.245455,0.000000,0.4413,true
2005-07-29,TV_TECHNICAL,FAST,false,18,AEM,-324630.939394,-0.636364,-0.387879,-0.324242,2.2124,false
2005-08-31,TV_TECHNICAL,FAST,false,1,NVDA,436933.969697,0.636364,0.569697,0.436364,2.7620,false
2005-08-31,TV_TECHNICAL,FAST,false,2,ORCL,415429.754545,-0.548485,0.278788,0.415152,1.5225,false
2005-08-31,TV_TECHNICAL,FAST,false,3,MSFT,391412.712121,0.590909,0.503030,0.390909,1.5702,false
2005-08-31,TV_TECHNICAL,FAST,false,4,AAPL,391412.666667,0.545455,0.503030,0.390909,2.5778,false
2005-08-31,TV_TECHNICAL,FAST,false,5,QQQ,300569.793939,0.096970,0.569697,0.300000,1.1810,false
2005-08-31,TV_TECHNICAL,FAST,false,6,SMH,324.518182,0.275758,0.324242,0.000000,1.6658,false
2005-08-31,TV_TECHNICAL,FAST,false,7,IWM,279.266667,0.478788,0.278788,0.000000,1.4755,false
2005-08-31,TV_TECHNICAL,FAST,false,8,SPY,279.109091,0.321212,0.278788,0.000000,0.9697,false
2005-08-31,TV_TECHNICAL,FAST,false,9,PLG,212.421212,0.300000,0.212121,0.000000,5.0515,false
2005-08-31,TV_TECHNICAL,FAST,false,10,IEF,188.448485,0.569697,0.187879,0.000000,0.3967,true
2005-08-31,TV_TECHNICAL,FAST,false,11,RGLD,188.448485,0.569697,0.187879,0.000000,3.2490,false
2005-08-31,TV_TECHNICAL,FAST,false,12,EFA,167.190909,0.524242,0.166667,0.000000,1.0393,false
2005-08-31,TV_TECHNICAL,FAST,false,13,KMT,145.754545,0.300000,0.145455,0.000000,1.6712,false
2005-08-31,TV_TECHNICAL,FAST,false,14,TLT,142.993939,0.569697,0.142424,0.000000,0.6614,false
2005-08-31,TV_TECHNICAL,FAST,false,15,IAU,121.066667,-0.145455,0.121212,0.000000,0.8871,false
2005-08-31,TV_TECHNICAL,FAST,false,16,GLD,121.066667,-0.145455,0.121212,0.000000,0.9677,false
2005-08-31,TV_TECHNICAL,FAST,false,17,CDE,78.639394,-0.148485,0.078788,0.000000,4.4932,false
2005-08-31,TV_TECHNICAL,FAST,false,18,AEM,-303017.903030,0.278788,0.012121,-0.303030,2.2714,false
2005-09-30,TV_TECHNICAL,FAST,false,1,NVDA,436888.469697,0.590909,0.524242,0.436364,2.5620,false
2005-09-30,TV_TECHNICAL,FAST,false,2,AAPL,391321.757576,0.545455,0.412121,0.390909,2.7611,false
2005-09-30,TV_TECHNICAL,FAST,false,3,MSFT,278687.263636,-0.615152,-0.100000,0.278788,1.4076,false
2005-09-30,TV_TECHNICAL,FAST,false,4,QQQ,233858.166667,0.590909,0.524242,0.233333,1.1050,false
2005-09-30,TV_TECHNICAL,FAST,false,5,AEM,164048.896970,0.412121,0.412121,0.163636,3.0221,false
2005-09-30,TV_TECHNICAL,FAST,false,6,EFA,346.003030,0.548485,0.345455,0.000000,0.9419,false
2005-09-30,TV_TECHNICAL,FAST,false,7,SMH,300.387879,0.387879,0.300000,0.000000,1.7938,false
2005-09-30,TV_TECHNICAL,FAST,false,8,RGLD,279.021212,0.233333,0.278788,0.000000,4.6861,false
2005-09-30,TV_TECHNICAL,FAST,false,9,CDE,255.139394,0.593939,0.254545,0.000000,4.6809,false
2005-09-30,TV_TECHNICAL,FAST,false,10,IAU,255.048485,0.503030,0.254545,0.000000,1.0791,false
2005-09-30,TV_TECHNICAL,FAST,false,11,GLD,255.048485,0.503030,0.254545,0.000000,1.1124,false
2005-09-30,TV_TECHNICAL,FAST,false,12,KMT,188.448485,0.569697,0.187879,0.000000,2.0208,false
2005-09-30,TV_TECHNICAL,FAST,false,13,PLG,188.290909,0.412121,0.187879,0.000000,5.9504,false
2005-09-30,TV_TECHNICAL,FAST,false,14,SPY,188.221212,0.342424,0.187879,0.000000,0.8264,false
2005-09-30,TV_TECHNICAL,FAST,false,15,IWM,188.175758,0.296970,0.187879,0.000000,1.3118,false
2005-09-30,TV_TECHNICAL,FAST,false,16,TLT,-300.478788,-0.478788,-0.300000,0.000000,0.7379,false
2005-09-30,TV_TECHNICAL,FAST,false,17,IEF,-391.433333,-0.524242,-0.390909,0.000000,0.3896,true
2005-09-30,TV_TECHNICAL,FAST,false,18,ORCL,-79221.827273,-0.615152,-0.433333,-0.078788,2.7773,false
2005-10-31,TV_TECHNICAL,FAST,false,1,AAPL,436955.136364,0.590909,0.590909,0.436364,3.7479,false
2005-10-31,TV_TECHNICAL,FAST,false,2,NVDA,324970.242424,0.545455,0.727273,0.324242,3.3281,false
2005-10-31,TV_TECHNICAL,FAST,false,3,MSFT,278930.739394,0.436364,0.142424,0.278788,2.5073,false
2005-10-31,TV_TECHNICAL,FAST,false,4,QQQ,188424.878788,0.636364,0.545455,0.187879,1.4811,false
2005-10-31,TV_TECHNICAL,FAST,false,5,AEM,145957.360606,-0.215152,0.503030,0.145455,3.5296,false
2005-10-31,TV_TECHNICAL,FAST,false,6,ORCL,54375.972727,0.215152,-0.169697,0.054545,2.4702,false
2005-10-31,TV_TECHNICAL,FAST,false,7,IAU,460.348485,-0.257576,0.460606,0.000000,1.2366,false
2005-10-31,TV_TECHNICAL,FAST,false,8,GLD,460.348485,-0.257576,0.460606,0.000000,1.2112,false
2005-10-31,TV_TECHNICAL,FAST,false,9,PLG,415.609091,0.457576,0.415152,0.000000,7.4632,false
2005-10-31,TV_TECHNICAL,FAST,false,10,KMT,391.524242,0.615152,0.390909,0.000000,2.3855,false
2005-10-31,TV_TECHNICAL,FAST,false,11,EFA,369.954545,0.257576,0.369697,0.000000,1.2859,false
2005-10-31,TV_TECHNICAL,FAST,false,12,RGLD,78.372727,-0.415152,0.078788,0.000000,5.0150,false
2005-10-31,TV_TECHNICAL,FAST,false,13,CDE,-33.881818,-0.548485,-0.033333,0.000000,5.2785,false
2005-10-31,TV_TECHNICAL,FAST,false,14,IWM,-78.775758,0.012121,-0.078788,0.000000,2.1519,false
2005-10-31,TV_TECHNICAL,FAST,false,15,SPY,-236.172727,0.190909,-0.236364,0.000000,1.3084,false
2005-10-31,TV_TECHNICAL,FAST,false,16,IEF,-324.790909,-0.548485,-0.324242,0.000000,0.3866,true
2005-10-31,TV_TECHNICAL,FAST,false,17,TLT,-324.836364,-0.593939,-0.324242,0.000000,0.7197,false
2005-10-31,TV_TECHNICAL,FAST,false,18,SMH,-370.245455,-0.548485,-0.369697,0.000000,2.1591,false
2005-11-30,TV_TECHNICAL,FAST,false,1,AEM,436888.360606,0.481818,0.524242,0.436364,2.5867,false
2005-11-30,TV_TECHNICAL,FAST,false,2,MSFT,391524.745455,0.503030,0.615152,0.390909,1.2970,false
2005-11-30,TV_TECHNICAL,FAST,false,3,AAPL,391388.493939,0.615152,0.478788,0.390909,2.6827,false
2005-11-30,TV_TECHNICAL,FAST,false,4,NVDA,324858.057576,0.481818,0.615152,0.324242,3.7683,false
2005-11-30,TV_TECHNICAL,FAST,false,5,QQQ,300479.224242,0.436364,0.478788,0.300000,1.0530,false
2005-11-30,TV_TECHNICAL,FAST,false,6,PLG,67194.533333,0.593939,0.527273,0.066667,4.7407,false
2005-11-30,TV_TECHNICAL,FAST,false,7,EFA,67127.575758,0.303030,0.460606,0.066667,0.9741,false
2005-11-30,TV_TECHNICAL,FAST,false,8,KMT,67036.887879,0.524242,0.369697,0.066667,1.8397,false
2005-11-30,TV_TECHNICAL,FAST,false,9,CDE,67036.778788,0.415152,0.369697,0.066667,4.1647,false
2005-11-30,TV_TECHNICAL,FAST,false,10,IAU,66991.503030,0.593939,0.324242,0.066667,1.1100,false
2005-11-30,TV_TECHNICAL,FAST,false,11,GLD,66991.503030,0.593939,0.324242,0.066667,1.2149,false
2005-11-30,TV_TECHNICAL,FAST,false,12,SMH,66945.957576,0.503030,0.278788,0.066667,1.8324,false
2005-11-30,TV_TECHNICAL,FAST,false,13,SPY,66945.915152,0.460606,0.278788,0.066667,0.8316,false
2005-11-30,TV_TECHNICAL,FAST,false,14,RGLD,66945.869697,0.415152,0.278788,0.066667,4.1021,false
2005-11-30,TV_TECHNICAL,FAST,false,15,IWM,66855.160606,0.615152,0.187879,0.066667,1.3435,false
2005-11-30,TV_TECHNICAL,FAST,false,16,ORCL,-12333.254545,0.078788,-0.212121,-0.012121,2.2438,false
2005-11-30,TV_TECHNICAL,FAST,false,17,IEF,-67036.327273,0.036364,-0.369697,-0.066667,0.4254,true
2005-11-30,TV_TECHNICAL,FAST,false,18,TLT,-67036.393939,-0.030303,-0.369697,-0.066667,0.7826,false
2005-12-30,TV_TECHNICAL,FAST,true,1,MSFT,415141.945455,-0.478788,-0.009091,0.415152,1.0985,true
2005-12-30,TV_TECHNICAL,FAST,true,2,AEM,391479.266667,0.478788,0.569697,0.390909,3.3990,true
2005-12-30,TV_TECHNICAL,FAST,true,3,AAPL,391387.909091,0.030303,0.478788,0.390909,2.3768,true
2005-12-30,TV_TECHNICAL,FAST,true,4,NVDA,370312.133333,0.012121,0.615152,0.369697,2.4007,false
2005-12-30,TV_TECHNICAL,FAST,true,5,QQQ,279269.372727,-0.324242,0.481818,0.278788,1.1043,false
2005-12-30,TV_TECHNICAL,FAST,true,6,IAU,145936.933333,0.569697,0.481818,0.145455,1.5571,false
2005-12-30,TV_TECHNICAL,FAST,true,7,GLD,145936.933333,0.569697,0.481818,0.145455,1.6188,false
2005-12-30,TV_TECHNICAL,FAST,true,8,EFA,145869.818182,0.121212,0.415152,0.145455,1.0955,false
2005-12-30,TV_TECHNICAL,FAST,true,9,RGLD,145800.478788,0.478788,0.345455,0.145455,3.9290,false
2005-12-30,TV_TECHNICAL,FAST,true,10,SPY,145690.651515,-0.257576,0.236364,0.145455,0.7740,false
2005-12-30,TV_TECHNICAL,FAST,true,11,SMH,145645.196970,-0.257576,0.190909,0.145455,1.8786,false
2005-12-30,TV_TECHNICAL,FAST,true,12,KMT,78978.418182,-0.369697,0.190909,0.078788,2.1236,false
2005-12-30,TV_TECHNICAL,FAST,true,13,PLG,78978.372727,-0.415152,0.190909,0.078788,5.3906,false
2005-12-30,TV_TECHNICAL,FAST,true,14,IWM,78933.075758,-0.257576,0.145455,0.078788,1.2801,false
2005-12-30,TV_TECHNICAL,FAST,true,15,TLT,12379.336364,0.548485,0.257576,0.012121,0.7275,false
2005-12-30,TV_TECHNICAL,FAST,true,16,CDE,-12209.369697,-0.278788,-0.087879,-0.012121,4.2250,false
2005-12-30,TV_TECHNICAL,FAST,true,17,IEF,-78866.251515,0.415152,-0.078788,-0.078788,0.4150,false
2005-12-30,TV_TECHNICAL,FAST,true,18,ORCL,-346003.666667,-0.636364,-0.548485,-0.345455,2.1589,false
2006-01-31,TV_TECHNICAL,FAST,true,1,NVDA,436843.084848,0.660606,0.478788,0.436364,3.2675,true
2006-01-31,TV_TECHNICAL,FAST,true,2,QQQ,391524.496970,0.254545,0.615152,0.390909,1.3492,true
2006-01-31,TV_TECHNICAL,FAST,true,3,MSFT,346091.454545,0.545455,0.636364,0.345455,1.6039,true
2006-01-31,TV_TECHNICAL,FAST,true,4,AEM,346046.090909,0.636364,0.590909,0.345455,3.8460,false
2006-01-31,TV_TECHNICAL,FAST,true,5,AAPL,279402.881818,-0.148485,0.615152,0.278788,4.1661,false
2006-01-31,TV_TECHNICAL,FAST,true,6,EFA,145958.054545,0.478788,0.503030,0.145455,1.2333,false
2006-01-31,TV_TECHNICAL,FAST,true,7,SPY,145936.551515,0.187879,0.481818,0.145455,0.8321,false
2006-01-31,TV_TECHNICAL,FAST,true,8,CDE,145912.600000,0.478788,0.457576,0.145455,4.3629,false
2006-01-31,TV_TECHNICAL,FAST,true,9,IAU,145846.090909,0.636364,0.390909,0.145455,1.7518,false
2006-01-31,TV_TECHNICAL,FAST,true,10,GLD,145846.090909,0.636364,0.390909,0.145455,1.8139,false
2006-01-31,TV_TECHNICAL,FAST,true,11,IWM,145846.069697,0.615152,0.390909,0.145455,1.2410,false
2006-01-31,TV_TECHNICAL,FAST,true,12,RGLD,145846.000000,0.545455,0.390909,0.145455,4.5934,false
2006-01-31,TV_TECHNICAL,FAST,true,13,KMT,145845.845455,0.390909,0.390909,0.145455,2.1748,false
2006-01-31,TV_TECHNICAL,FAST,true,14,SMH,145575.433333,-0.324242,0.121212,0.145455,2.3000,false
2006-01-31,TV_TECHNICAL,FAST,true,15,ORCL,145418.260606,0.078788,-0.036364,0.145455,2.1534,false
2006-01-31,TV_TECHNICAL,FAST,true,16,PLG,79179.312121,0.524242,0.390909,0.078788,5.9124,false
2006-01-31,TV_TECHNICAL,FAST,true,17,TLT,11753.930303,-0.615152,-0.366667,0.012121,0.6661,false
2006-01-31,TV_TECHNICAL,FAST,true,18,IEF,-79245.933333,-0.478788,-0.457576,-0.078788,0.3623,false
2006-02-28,TV_TECHNICAL,FAST,true,1,MSFT,482142.548485,0.124242,0.324242,0.481818,1.4468,true
2006-02-28,TV_TECHNICAL,FAST,true,2,NVDA,458212.803030,0.681818,0.636364,0.457576,3.2886,true
2006-02-28,TV_TECHNICAL,FAST,true,3,QQQ,436684.660606,-0.187879,0.321212,0.436364,1.3934,true
2006-02-28,TV_TECHNICAL,FAST,true,4,AAPL,436596.736364,-0.233333,0.233333,0.436364,4.2020,false
2006-02-28,TV_TECHNICAL,FAST,true,5,AEM,412600.569697,0.569697,0.478788,0.412121,5.1745,false
2006-02-28,TV_TECHNICAL,FAST,true,6,SPY,191391.345455,0.436364,0.481818,0.190909,0.9491,false
2006-02-28,TV_TECHNICAL,FAST,true,7,CDE,191346.115152,0.660606,0.436364,0.190909,4.8556,false
2006-02-28,TV_TECHNICAL,FAST,true,8,KMT,191345.533333,0.078788,0.436364,0.190909,1.9945,false
2006-02-28,TV_TECHNICAL,FAST,true,9,IWM,191300.481818,0.481818,0.390909,0.190909,1.3624,false
2006-02-28,TV_TECHNICAL,FAST,true,10,IAU,124745.909091,0.454545,0.503030,0.124242,1.7112,false
2006-02-28,TV_TECHNICAL,FAST,true,11,GLD,124745.909091,0.454545,0.503030,0.124242,1.7282,false
2006-02-28,TV_TECHNICAL,FAST,true,12,EFA,124679.403030,0.615152,0.436364,0.124242,1.0542,false
2006-02-28,TV_TECHNICAL,FAST,true,13,PLG,124564.227273,0.590909,0.321212,0.124242,5.7914,false
2006-02-28,TV_TECHNICAL,FAST,true,14,RGLD,124275.342424,-0.415152,0.033333,0.124242,5.6982,false
2006-02-28,TV_TECHNICAL,FAST,true,15,SMH,124163.312121,-0.324242,-0.078788,0.124242,1.8820,false
2006-02-28,TV_TECHNICAL,FAST,true,16,ORCL,-79133.878788,-0.545455,-0.345455,-0.078788,1.5929,false
2006-02-28,TV_TECHNICAL,FAST,true,17,TLT,-124187.421212,0.457576,0.054545,-0.124242,0.6672,false
2006-02-28,TV_TECHNICAL,FAST,true,18,IEF,-124769.842424,-0.145455,-0.527273,-0.124242,0.3594,false
2006-03-31,TV_TECHNICAL,FAST,true,1,AAPL,527239.136364,-0.257576,-0.033333,0.527273,3.6016,true
2006-03-31,TV_TECHNICAL,FAST,true,2,AEM,503667.257576,0.590909,0.636364,0.503030,4.1680,true
2006-03-31,TV_TECHNICAL,FAST,true,3,NVDA,458167.190909,0.524242,0.590909,0.457576,3.1343,true
